DEBUG market 2014-08-29 16:51:34 ./market/recommend.py recommend 386  新增banner:f60f28c3
DEBUG market 2014-09-13 19:10:22 ./game/views.py views 299  修改b5b23f1d的信息
DEBUG market 2014-09-13 19:12:12 ./game/views.py views 299  修改da5c4367的信息
DEBUG market 2014-09-13 19:12:17 ./game/views.py views 299  修改f44f1ae3的信息
DEBUG market 2014-09-13 19:12:52 ./game/views.py views 299  修改b88a5b06的信息
DEBUG market 2014-09-13 19:12:58 ./game/views.py views 299  修改1e49eb9f的信息
DEBUG market 2014-09-13 19:13:03 ./game/views.py views 299  修改b90a686a的信息
DEBUG market 2014-09-13 19:13:08 ./game/views.py views 299  修改4bf7b930的信息
DEBUG market 2014-09-13 19:13:15 ./game/views.py views 299  修改3fe2f3ca的信息
DEBUG market 2014-09-13 19:13:21 ./game/views.py views 299  修改6f98dad0的信息
DEBUG market 2014-09-13 19:13:28 ./game/views.py views 299  修改3b725804的信息
DEBUG market 2014-09-13 19:13:36 ./game/views.py views 299  修改a2d11339的信息
DEBUG market 2014-09-13 19:13:48 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-13 22:01:28 ./market/recommend.py recommend 519  删除banner:26
DEBUG market 2014-09-13 23:07:24 ./market/recommend.py recommend 386  新增banner:3b725804
DEBUG market 2014-09-14 10:28:28 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-14 10:28:46 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-14 11:54:59 ./game/views.py views 299  修改a2d11339的信息
DEBUG market 2014-09-14 11:55:04 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-14 12:13:11 ./game/views.py views 299  修改a2d11339的信息
DEBUG market 2014-09-14 12:13:15 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-14 12:18:42 ./game/views.py views 299  修改bf33c53e的信息
DEBUG market 2014-09-14 12:18:46 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-14 12:19:24 ./game/views.py views 299  修改bf33c53e的信息
DEBUG market 2014-09-14 12:19:38 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-14 12:19:41 ./game/views.py views 299  修改bf33c53e的信息
DEBUG market 2014-09-14 12:20:28 ./game/views.py views 299  修改bf33c53e的信息
DEBUG market 2014-09-14 12:20:35 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-14 12:20:57 ./market/topic.py topic 412  新增专题61的游戏列表:bf33c53e
DEBUG market 2014-09-14 12:21:12 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-14 12:21:32 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-14 12:21:36 ./game/views.py views 299  修改bf33c53e的信息
DEBUG market 2014-09-14 12:21:41 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-14 12:22:27 ./game/views.py views 299  修改bf33c53e的信息
DEBUG market 2014-09-14 12:22:31 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-14 12:27:02 ./game/views.py views 299  修改bf33c53e的信息
DEBUG market 2014-09-14 12:27:22 ./game/views.py views 299  修改bf33c53e的信息
DEBUG market 2014-09-14 12:27:25 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-14 12:29:06 ./game/views.py views 299  修改3204dd16的信息
DEBUG market 2014-09-14 12:29:12 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-14 12:29:17 ./game/views.py views 299  修改3204dd16的信息
DEBUG market 2014-09-14 12:33:14 ./market/recommend.py recommend 358  新增banner:bf33c53e
DEBUG market 2014-09-14 14:35:45 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-14 14:36:42 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-14 14:38:17 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-14 15:25:56 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 17:51:15 ./game/views.py views 299  修改278e4ea9的信息
DEBUG market 2014-09-15 17:51:19 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 17:51:51 ./game/views.py views 299  修改0aead988的信息
DEBUG market 2014-09-15 17:51:55 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:07:54 ./game/views.py views 299  修改980ea15d的信息
DEBUG market 2014-09-15 18:07:57 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:08:33 ./game/views.py views 299  修改f851d019的信息
DEBUG market 2014-09-15 18:08:34 ./game/views.py views 299  修改f851d019的信息
DEBUG market 2014-09-15 18:09:40 ./game/views.py views 299  修改b0d015fa的信息
DEBUG market 2014-09-15 18:09:43 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:09:53 ./game/views.py views 299  修改db263bf6的信息
DEBUG market 2014-09-15 18:09:57 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:10:16 ./game/views.py views 299  修改b0d015fa的信息
DEBUG market 2014-09-15 18:10:19 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:10:42 ./game/views.py views 299  修改b2fab099的信息
DEBUG market 2014-09-15 18:10:47 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:11:39 ./game/views.py views 299  修改a66a188a的信息
DEBUG market 2014-09-15 18:11:42 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:12:02 ./game/views.py views 299  修改b2fab099的信息
DEBUG market 2014-09-15 18:12:06 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:12:47 ./game/views.py views 299  修改b68543b3的信息
DEBUG market 2014-09-15 18:12:50 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:18:52 ./game/views.py views 299  修改3c088129的信息
DEBUG market 2014-09-15 18:18:56 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:21:30 ./game/views.py views 299  修改f851d019的信息
DEBUG market 2014-09-15 18:21:33 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:22:38 ./game/views.py views 299  修改a66a188a的信息
DEBUG market 2014-09-15 18:22:42 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:22:47 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:23:31 ./game/views.py views 299  修改7719cbe2的信息
DEBUG market 2014-09-15 18:23:48 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:24:26 ./game/views.py views 299  修改12c1a036的信息
DEBUG market 2014-09-15 18:24:30 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:25:53 ./game/views.py views 299  修改1a30aec3的信息
DEBUG market 2014-09-15 18:25:56 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:29:42 ./game/views.py views 299  修改fb20b262的信息
DEBUG market 2014-09-15 18:29:51 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:30:39 ./game/views.py views 299  修改b7393d01的信息
DEBUG market 2014-09-15 18:30:44 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:30:48 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:31:19 ./game/views.py views 299  修改91eb6906的信息
DEBUG market 2014-09-15 18:31:22 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:32:42 ./game/views.py views 299  修改b49ce4a1的信息
DEBUG market 2014-09-15 18:32:45 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:32:49 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:33:27 ./game/views.py views 299  修改7cd1097e的信息
DEBUG market 2014-09-15 18:33:31 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:33:35 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:34:03 ./game/views.py views 299  修改81f200fd的信息
DEBUG market 2014-09-15 18:34:06 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:35:40 ./game/views.py views 299  修改f4ada557的信息
DEBUG market 2014-09-15 18:35:44 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:36:15 ./game/views.py views 299  修改ba4a0fd1的信息
DEBUG market 2014-09-15 18:36:19 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:37:08 ./game/views.py views 299  修改1cc05f45的信息
DEBUG market 2014-09-15 18:37:11 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:37:35 ./game/views.py views 299  修改fd26bef2的信息
DEBUG market 2014-09-15 18:37:39 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-15 18:38:20 ./game/views.py views 299  修改f83ddd5e的信息
DEBUG market 2014-09-15 18:38:24 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-16 13:35:27 ./game/views.py views 299  修改bf33c53e的信息
DEBUG market 2014-09-16 13:36:18 ./game/views.py views 299  修改6204c806的信息
DEBUG market 2014-09-16 13:36:25 ./game/views.py views 299  修改6204c806的信息
DEBUG market 2014-09-16 13:36:50 ./game/views.py views 299  修改917af9a3的信息
DEBUG market 2014-09-16 13:37:15 ./game/views.py views 299  修改742e2a82的信息
DEBUG market 2014-09-16 13:37:58 ./game/views.py views 299  修改44cc7516的信息
DEBUG market 2014-09-16 13:38:22 ./game/views.py views 299  修改8c1be0d0的信息
DEBUG market 2014-09-16 13:39:21 ./game/views.py views 299  修改f7493db2的信息
DEBUG market 2014-09-16 17:14:48 ./game/views.py views 342  修改91eb6906的信息
DEBUG market 2014-09-16 17:14:52 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-16 17:16:08 ./game/views.py views 342  修改7cd1097e的信息
DEBUG market 2014-09-16 17:16:20 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-16 17:32:02 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-16 17:32:57 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-16 17:38:09 ./game/views.py views 342  修改ba4a0fd1的信息
DEBUG market 2014-09-16 17:38:13 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-16 18:41:38 ./game/views.py views 342  修改7b2e89f3的信息
DEBUG market 2014-09-16 18:41:41 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-16 18:45:47 ./game/views.py views 342  修改04969b13的信息
DEBUG market 2014-09-16 18:45:51 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-16 18:46:12 ./game/views.py views 342  修改1b9f928a的信息
DEBUG market 2014-09-16 18:46:15 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-16 18:46:45 ./game/views.py views 342  修改42b4f4e5的信息
DEBUG market 2014-09-16 18:46:49 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-17 14:32:38 ./game/views.py views 387  修改a2b4d811的信息
DEBUG market 2014-09-17 14:32:41 ./game/views.py views 387  修改a2b4d811的信息
DEBUG market 2014-09-17 14:33:14 ./game/views.py views 387  修改3f0647e5的信息
DEBUG market 2014-09-17 14:33:34 ./game/views.py views 387  修改3f0647e5的信息
DEBUG market 2014-09-17 14:34:07 ./game/views.py views 387  修改d2cb927b的信息
DEBUG market 2014-09-17 14:34:10 ./game/views.py views 387  修改d2cb927b的信息
DEBUG market 2014-09-17 14:34:50 ./game/views.py views 387  修改7628831a的信息
DEBUG market 2014-09-17 14:35:09 ./game/views.py views 387  修改7ccd765a的信息
DEBUG market 2014-09-17 14:35:37 ./game/views.py views 387  修改8e559186的信息
DEBUG market 2014-09-17 14:36:02 ./market/recommend.py recommend 161  删除推荐列表的游戏:b5465fe0
